"SCPTDATA_ID","SERIES_NUM","LUSE","HABT_CODE","SPECIES","BROAD_HABITAT","DESCRIPTION","LC_2007","COUNTRY_CODE","DESCRIPTION1","Common","PC COVER"
110314011,447,"AN","101","9201183",5,"Lolium perenne","11e","ENG","25-50%","Perennial Rye-grass",50
110283282,291,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
100024724,1250,"AN","10001","9201183",3,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025363,694,"AN","101","9201183",5,"Lolium perenne","19e","ENG","25-50%","Perennial Rye-grass",50
110283255,291,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
100024677,1248,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025318,642,"AN","101","9201183",5,"Lolium perenne","16e","ENG","75-95%","Perennial Rye-grass",95
100024434,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024701,1248,"AN","101","9201183",5,"Lolium perenne","5w","WAL","75-95%","Perennial Rye-grass",95
100024738,1250,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
110283237,291,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
100025391,886,"AN","101","9201183",5,"Lolium perenne","13s","SCO","25-50%","Perennial Rye-grass",50
110283251,291,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
100024487,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025309,326,"AN","10001","9201183",6,"Lolium perenne","1e","ENG","10-25%","Perennial Rye-grass",25
100024757,1250,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024666,1248,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025317,642,"AN","101","9201183",5,"Lolium perenne","16e","ENG","95-100%","Perennial Rye-grass",0
100025314,326,"AC","132","9201183",4,"Lolium perenne","1e","ENG","25-50%","Perennial Rye-grass",50
110283036,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","25-50%","Perennial Rye-grass",50
110283286,291,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
110283225,291,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
100024398,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100025311,326,"AN","101","9201183",5,"Lolium perenne","1e","ENG","25-50%","Perennial Rye-grass",50
110283218,291,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
100025298,326,"AC","132","9201183",4,"Lolium perenne","1e","ENG","25-50%","Perennial Rye-grass",50
110253805,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","25-50%","Perennial Rye-grass",50
110253682,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","25-50%","Perennial Rye-grass",50
100024440,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100025492,910,"AC","119","9201183",4,"Lolium perenne","27s","SCO","<10%","Perennial Rye-grass",10
110253766,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","50-75%","Perennial Rye-grass",75
100024507,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100024786,1250,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100024807,1250,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024359,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024442,467,"AN","101","9201183",5,"Lolium perenne","10e","ENG","95-100%","Perennial Rye-grass",0
110283209,291,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
110253673,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","50-75%","Perennial Rye-grass",75
100024837,1250,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100025513,432,"AN","102","9201183",5,"Lolium perenne","17w3","WAL","25-50%","Perennial Rye-grass",50
110283206,291,"AN","10001","9201183",6,"Lolium perenne","18w","WAL","10-25%","Perennial Rye-grass",25
110283038,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","25-50%","Perennial Rye-grass",50
100024645,1248,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100024844,1250,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
110283007,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","25-50%","Perennial Rye-grass",50
100024358,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","10-25%","Perennial Rye-grass",25
100024510,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","10-25%","Perennial Rye-grass",25
100025528,432,"AN","102","9201183",8,"Lolium perenne","17w3","WAL","25-50%","Perennial Rye-grass",50
110313968,447,"AN","101","9201183",5,"Lolium perenne","11e","ENG","75-95%","Perennial Rye-grass",95
110282819,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","50-75%","Perennial Rye-grass",75
110282818,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","25-50%","Perennial Rye-grass",50
100024446,467,"AN","101","9201183",5,"Lolium perenne","10e","ENG","75-95%","Perennial Rye-grass",95
100025533,432,"AN","101","9201183",5,"Lolium perenne","17w3","WAL","25-50%","Perennial Rye-grass",50
100025535,432,"AN","102","9201183",1,"Lolium perenne","17w3","WAL","25-50%","Perennial Rye-grass",50
110253801,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","50-75%","Perennial Rye-grass",75
100024512,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
110253790,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","50-75%","Perennial Rye-grass",75
110253789,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","50-75%","Perennial Rye-grass",75
100024629,1248,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024513,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100025553,1241,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
100025559,1241,"AN","101","9201183",5,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
110253653,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","25-50%","Perennial Rye-grass",50
110253773,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","25-50%","Perennial Rye-grass",50
100025723,520,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025563,1241,"AN","101","9201183",5,"Lolium perenne","18w","WAL","10-25%","Perennial Rye-grass",25
100024430,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024486,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024656,1248,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025290,326,"AN","101","9201183",5,"Lolium perenne","1e","ENG","25-50%","Perennial Rye-grass",50
100024515,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100024390,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024407,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024923,1250,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100024481,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100024518,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024928,1250,"AN","101","9201183",5,"Lolium perenne","5w","WAL","10-25%","Perennial Rye-grass",25
100025576,1241,"AC","118","9201183",4,"Lolium perenne","18w","WAL","25-50%","Perennial Rye-grass",50
100024613,1248,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025580,1241,"AN","101","9201183",5,"Lolium perenne","18w","WAL","10-25%","Perennial Rye-grass",25
100025264,384,"AN","10001","9201183",6,"Lolium perenne","1e","ENG","10-25%","Perennial Rye-grass",25
110228259,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","25-50%","Perennial Rye-grass",50
100024451,467,"AN","101","9201183",5,"Lolium perenne","10e","ENG","25-50%","Perennial Rye-grass",50
100025598,1257,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
110228294,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","25-50%","Perennial Rye-grass",50
100025600,1257,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100025259,384,"AN","10001","9201183",6,"Lolium perenne","1e","ENG","10-25%","Perennial Rye-grass",25
100025601,1257,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024480,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025604,1257,"AN","101","9201183",5,"Lolium perenne","5w","WAL","75-95%","Perennial Rye-grass",95
100025032,47,"AN","101","9201183",5,"Lolium perenne","6e","ENG","25-50%","Perennial Rye-grass",50
100025608,1257,"AN","10001","9201183",6,"Lolium perenne","5w","WAL","10-25%","Perennial Rye-grass",25
110253679,347,"AN","101","9201183",5,"Lolium perenne","15w","WAL","25-50%","Perennial Rye-grass",50
110228290,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","25-50%","Perennial Rye-grass",50
100025035,47,"AN","101","9201183",5,"Lolium perenne","6e","ENG","50-75%","Perennial Rye-grass",75
100025615,1257,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
110228258,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","25-50%","Perennial Rye-grass",50
100025624,1257,"AN","10001","9201183",6,"Lolium perenne","5w","WAL","10-25%","Perennial Rye-grass",25
100024352,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
110314008,447,"AN","101","9201183",5,"Lolium perenne","11e","ENG","50-75%","Perennial Rye-grass",75
100025288,326,"AN","101","9201183",5,"Lolium perenne","1e","ENG","25-50%","Perennial Rye-grass",50
100024397,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025631,1257,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
110228283,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","50-75%","Perennial Rye-grass",75
100024524,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
110253675,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","50-75%","Perennial Rye-grass",75
100024526,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100025658,564,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025358,694,"AN","101","9201183",5,"Lolium perenne","19e","ENG","10-25%","Perennial Rye-grass",25
100024650,1248,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
110253671,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","50-75%","Perennial Rye-grass",75
110228278,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","25-50%","Perennial Rye-grass",50
100025674,564,"AN","101","9201183",5,"Lolium perenne","5w","WAL","75-95%","Perennial Rye-grass",95
100025233,944,"AN","10035","9201183",6,"Lolium perenne","27s","SCO","10-25%","Perennial Rye-grass",25
100025287,326,"AN","101","9201183",5,"Lolium perenne","1e","ENG","25-50%","Perennial Rye-grass",50
110253670,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","50-75%","Perennial Rye-grass",75
110253667,463,"AN","10001","9201183",6,"Lolium perenne","17w1","WAL","25-50%","Perennial Rye-grass",50
100024415,175,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100025043,47,"AN","101","9201183",5,"Lolium perenne","6e","ENG","10-25%","Perennial Rye-grass",25
100025063,83,"AN","101","9201183",5,"Lolium perenne","4e","ENG","25-50%","Perennial Rye-grass",50
100025716,520,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100025719,520,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
100024530,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","10-25%","Perennial Rye-grass",25
100025284,326,"AN","10001","9201183",6,"Lolium perenne","1e","ENG","10-25%","Perennial Rye-grass",25
110253666,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","50-75%","Perennial Rye-grass",75
100024640,1248,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
100024485,1246,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
110253665,463,"AN","101","9201183",5,"Lolium perenne","17w1","WAL","50-75%","Perennial Rye-grass",75
100012553,1122,"AN","101","9201183",5,"Lolium perenne","28s","SCO","25-50%","Perennial Rye-grass",50
10218494,912,"AN","101","9201183",5,"Lolium perenne","26s","SCO","25-50%","Perennial Rye-grass",50
100012538,1122,"AN","101","9201183",5,"Lolium perenne","28s","SCO","25-50%","Perennial Rye-grass",50
10218491,912,"AN","101","9201183",5,"Lolium perenne","26s","SCO","75-95%","Perennial Rye-grass",95
10212392,724,"AN","10001","9201183",6,"Lolium perenne","22e","ENG","25-50%","Perennial Rye-grass",50
100012543,1122,"AN","101","9201183",5,"Lolium perenne","28s","SCO","25-50%","Perennial Rye-grass",50
10213759,756,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
10218522,912,"AN","101","9201183",5,"Lolium perenne","26s","SCO","75-95%","Perennial Rye-grass",95
10212391,724,"AN","10001","9201183",6,"Lolium perenne","22e","ENG","25-50%","Perennial Rye-grass",50
100012277,1099,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
10213750,756,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
100012271,1099,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
100017621,478,"AN","141","9201183",4,"Lolium perenne","4e","ENG","10-25%","Perennial Rye-grass",25
10213749,756,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
100012270,1099,"AN","101","9201183",5,"Lolium perenne","28s","SCO","75-95%","Perennial Rye-grass",95
100012259,1099,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
10212389,724,"AN","10001","9201183",6,"Lolium perenne","22e","ENG","25-50%","Perennial Rye-grass",50
100012255,1099,"AN","101","9201183",5,"Lolium perenne","28s","SCO","25-50%","Perennial Rye-grass",50
100012247,1099,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
100012231,1099,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
10212362,723,"AN","10001","9201183",6,"Lolium perenne","18e","ENG","25-50%","Perennial Rye-grass",50
10213747,756,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
100021539,318,"AN","101","9201183",5,"Lolium perenne","15w","WAL","75-95%","Perennial Rye-grass",95
10212361,723,"AN","10001","9201183",6,"Lolium perenne","18e","ENG","25-50%","Perennial Rye-grass",50
100012215,1098,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
100012203,1098,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
10222107,1148,"AN","10001","9201183",6,"Lolium perenne","32s","SCO","10-25%","Perennial Rye-grass",25
10222444,1172,"AN","101","9201183",5,"Lolium perenne","31s","SCO","25-50%","Perennial Rye-grass",50
10218441,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","50-75%","Perennial Rye-grass",75
10218440,910,"AN","10001","9201183",6,"Lolium perenne","27s","SCO","10-25%","Perennial Rye-grass",25
100012174,1082,"AN","101","9201183",5,"Lolium perenne","26s","SCO","50-75%","Perennial Rye-grass",75
100012166,1082,"AN","101","9201183",5,"Lolium perenne","26s","SCO","50-75%","Perennial Rye-grass",75
10218438,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","50-75%","Perennial Rye-grass",75
100012155,1075,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
10218432,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","50-75%","Perennial Rye-grass",75
100017837,533,"AN","101","9201183",5,"Lolium perenne","11e","ENG","50-75%","Perennial Rye-grass",75
10222460,1172,"AN","101","9201183",5,"Lolium perenne","31s","SCO","25-50%","Perennial Rye-grass",50
10211907,713,"AN","101","9201183",5,"Lolium perenne","9e","ENG","50-75%","Perennial Rye-grass",75
10218418,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","25-50%","Perennial Rye-grass",50
10218415,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","50-75%","Perennial Rye-grass",75
100012108,1080,"AN","101","9201183",5,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
100012101,1080,"AN","101","9201183",5,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
10211666,704,"AN","101","9201183",5,"Lolium perenne","16e","ENG","75-95%","Perennial Rye-grass",95
10211877,707,"AN","10001","9201183",6,"Lolium perenne","19e","ENG","10-25%","Perennial Rye-grass",25
10218407,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","50-75%","Perennial Rye-grass",75
100012096,1080,"AN","101","9201183",5,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
100012088,1080,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
10213739,756,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
100012075,1077,"AN","101","9201183",5,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
100012061,1077,"AN","133","9201183",6,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
100012034,1077,"AN","101","9201183",5,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
10211876,707,"AN","101","9201183",5,"Lolium perenne","19e","ENG","75-95%","Perennial Rye-grass",95
10218394,910,"AN","142","9201183",6,"Lolium perenne","27s","SCO","10-25%","Perennial Rye-grass",25
100012030,1072,"AN","101","9201183",17,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
10212354,723,"AN","10001","9201183",6,"Lolium perenne","18e","ENG","25-50%","Perennial Rye-grass",50
10218387,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","25-50%","Perennial Rye-grass",50
10218379,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","75-95%","Perennial Rye-grass",95
10212784,1187,"AN","101","9201183",5,"Lolium perenne","32s","SCO","50-75%","Perennial Rye-grass",75
10211665,704,"AN","10001","9201183",6,"Lolium perenne","16e","ENG","25-50%","Perennial Rye-grass",50
100012018,1072,"AN","101","9201183",6,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
10211591,703,"AN","10001","9201183",6,"Lolium perenne","8e","ENG","25-50%","Perennial Rye-grass",50
10212353,723,"AN","101","9201183",5,"Lolium perenne","18e","ENG","50-75%","Perennial Rye-grass",75
100012017,1072,"AN","101","9201183",5,"Lolium perenne","25s","SCO","75-95%","Perennial Rye-grass",95
100012014,1072,"AN","101","9201183",5,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
10218363,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","50-75%","Perennial Rye-grass",75
100012012,1072,"AN","101","9201183",5,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
100011994,1058,"AN","101","9201183",5,"Lolium perenne","27s","SCO","50-75%","Perennial Rye-grass",75
100017994,575,"AN","101","9201183",5,"Lolium perenne","11e","ENG","25-50%","Perennial Rye-grass",50
10218358,910,"AN","101","9201183",5,"Lolium perenne","27s","SCO","50-75%","Perennial Rye-grass",75
100011936,1058,"AN","101","9201183",5,"Lolium perenne","27s","SCO","25-50%","Perennial Rye-grass",50
100011897,1054,"AN","101","9201183",5,"Lolium perenne","22s","SCO","25-50%","Perennial Rye-grass",50
10212351,723,"AN","101","9201183",5,"Lolium perenne","18e","ENG","50-75%","Perennial Rye-grass",75
10218353,909,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
100011867,1054,"AN","10001","9201183",6,"Lolium perenne","22s","SCO","25-50%","Perennial Rye-grass",50
100011535,1038,"AN","101","9201183",5,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
10211873,707,"AN","10001","9201183",6,"Lolium perenne","19e","ENG","10-25%","Perennial Rye-grass",25
10212346,723,"AN","10001","9201183",6,"Lolium perenne","18e","ENG","10-25%","Perennial Rye-grass",25
10213723,753,"AN","101","9201183",5,"Lolium perenne","26s","SCO","50-75%","Perennial Rye-grass",75
10213720,753,"AN","101","9201183",5,"Lolium perenne","26s","SCO","50-75%","Perennial Rye-grass",75
100021499,318,"AN","101","9201183",5,"Lolium perenne","15w","WAL","75-95%","Perennial Rye-grass",95
10212342,723,"AN","101","9201183",5,"Lolium perenne","18e","ENG","50-75%","Perennial Rye-grass",75
10213717,753,"AN","101","9201183",5,"Lolium perenne","26s","SCO","50-75%","Perennial Rye-grass",75
100011517,1038,"AN","10001","9201183",6,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
10215151,796,"AN","101","9201183",5,"Lolium perenne","7s","SCO","50-75%","Perennial Rye-grass",75
10218343,909,"AN","101","9201183",5,"Lolium perenne","25s","SCO","75-95%","Perennial Rye-grass",95
10213692,753,"AN","101","9201183",5,"Lolium perenne","26s","SCO","50-75%","Perennial Rye-grass",75
10212341,723,"AN","101","9201183",5,"Lolium perenne","18e","ENG","50-75%","Perennial Rye-grass",75
10213687,753,"AN","101","9201183",5,"Lolium perenne","26s","SCO","25-50%","Perennial Rye-grass",50
100011259,55,"AN","101","9201183",5,"Lolium perenne","1e","ENG","10-25%","Perennial Rye-grass",25
10212338,723,"AN","10001","9201183",6,"Lolium perenne","18e","ENG","25-50%","Perennial Rye-grass",50
100011256,55,"AN","101","9201183",5,"Lolium perenne","1e","ENG","75-95%","Perennial Rye-grass",95
10222550,1172,"AN","101","9201183",5,"Lolium perenne","31s","SCO","25-50%","Perennial Rye-grass",50
10213652,753,"AN","101","9201183",5,"Lolium perenne","26s","SCO","50-75%","Perennial Rye-grass",75
10218302,898,"AN","101","9201183",1,"Lolium perenne","26s","SCO","50-75%","Perennial Rye-grass",75
100011251,55,"AN","101","9201183",5,"Lolium perenne","1e","ENG","10-25%","Perennial Rye-grass",25
10212336,723,"AN","10001","9201183",6,"Lolium perenne","18e","ENG","25-50%","Perennial Rye-grass",50
10218296,898,"AN","101","9201183",5,"Lolium perenne","26s","SCO","25-50%","Perennial Rye-grass",50
100011244,55,"AN","101","9201183",5,"Lolium perenne","1e","ENG","25-50%","Perennial Rye-grass",50
10211868,707,"AN","101","9201183",5,"Lolium perenne","19e","ENG","25-50%","Perennial Rye-grass",50
10218290,898,"AN","101","9201183",5,"Lolium perenne","26s","SCO","25-50%","Perennial Rye-grass",50
100011241,55,"AN","101","9201183",5,"Lolium perenne","1e","ENG","10-25%","Perennial Rye-grass",25
100011234,55,"AN","101","9201183",5,"Lolium perenne","1e","ENG","25-50%","Perennial Rye-grass",50
10212330,723,"AN","10001","9201183",6,"Lolium perenne","18e","ENG","25-50%","Perennial Rye-grass",50
100011229,55,"AN","101","9201183",5,"Lolium perenne","1e","ENG","50-75%","Perennial Rye-grass",75
100011227,55,"AN","10001","9201183",6,"Lolium perenne","1e","ENG","10-25%","Perennial Rye-grass",25
10218263,898,"AN","101","9201183",5,"Lolium perenne","26s","SCO","50-75%","Perennial Rye-grass",75
100011226,55,"AN","101","9201183",5,"Lolium perenne","1e","ENG","10-25%","Perennial Rye-grass",25
10213620,751,"AN","101","9201183",5,"Lolium perenne","28s","SCO","25-50%","Perennial Rye-grass",50
10218255,898,"AN","101","9201183",5,"Lolium perenne","26s","SCO","25-50%","Perennial Rye-grass",50
100011200,945,"AN","101","9201183",5,"Lolium perenne","27s","SCO","50-75%","Perennial Rye-grass",75
10213618,751,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
10218049,1172,"AN","101","9201183",5,"Lolium perenne","31s","SCO","25-50%","Perennial Rye-grass",50
100011171,847,"AN","133","9201183",6,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
10215174,800,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
100011156,847,"AN","101","9201183",5,"Lolium perenne","25s","SCO","25-50%","Perennial Rye-grass",50
10218043,1172,"AN","101","9201183",5,"Lolium perenne","31s","SCO","25-50%","Perennial Rye-grass",50
100011143,847,"AN","101","9201183",5,"Lolium perenne","25s","SCO","50-75%","Perennial Rye-grass",75
10218037,1172,"AN","101","9201183",5,"Lolium perenne","31s","SCO","25-50%","Perennial Rye-grass",50
100011127,839,"AN","133","9201183",6,"Lolium perenne","25s","SCO","75-95%","Perennial Rye-grass",95
100011104,839,"AN","101","9201183",5,"Lolium perenne","25s","SCO","75-95%","Perennial Rye-grass",95
100011102,839,"AN","101","9201183",5,"Lolium perenne","25s","SCO","75-95%","Perennial Rye-grass",95
10218034,1172,"AN","10001","9201183",6,"Lolium perenne","31s","SCO","10-25%","Perennial Rye-grass",25
100011090,563,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
10218032,1172,"AN","10001","9201183",6,"Lolium perenne","31s","SCO","25-50%","Perennial Rye-grass",50
10212321,723,"AN","10001","9201183",6,"Lolium perenne","18e","ENG","25-50%","Perennial Rye-grass",50
10213607,751,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
100011088,563,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
10218030,1172,"AN","10001","9201183",6,"Lolium perenne","31s","SCO","25-50%","Perennial Rye-grass",50
10213597,751,"AN","10001","9201183",6,"Lolium perenne","28s","SCO","10-25%","Perennial Rye-grass",25
10218028,1172,"AN","101","9201183",5,"Lolium perenne","31s","SCO","50-75%","Perennial Rye-grass",75
100011075,563,"AN","101","9201183",5,"Lolium perenne","5w","WAL","25-50%","Perennial Rye-grass",50
10212316,723,"AN","101","9201183",5,"Lolium perenne","18e","ENG","50-75%","Perennial Rye-grass",75
10213592,751,"AN","101","9201183",5,"Lolium perenne","28s","SCO","50-75%","Perennial Rye-grass",75
10218024,1172,"AN","10001","9201183",6,"Lolium perenne","31s","SCO","10-25%","Perennial Rye-grass",25
100011069,563,"AN","101","9201183",5,"Lolium perenne","5w","WAL","50-75%","Perennial Rye-grass",75
10218013,1172,"AN","101","9201183",5,"Lolium perenne","31s","SCO","25-50%","Perennial Rye-grass",50
